Gene_ID	Group
ENSDARG00000006926	zygotic
ENSDARG00000006978	zygotic
ENSDARG00000007179	zygotic
ENSDARG00000007181	zygotic
ENSDARG00000007207	zygotic
ENSDARG00000007244	zygotic
ENSDARG00000007278	zygotic
ENSDARG00000007279	zygotic
ENSDARG00000007302	zygotic
ENSDARG00000007362	zygotic
ENSDARG00000007413	zygotic
ENSDARG00000007418	zygotic
ENSDARG00000007443	zygotic
ENSDARG00000007461	zygotic
ENSDARG00000007494	zygotic
ENSDARG00000007549	zygotic
ENSDARG00000007624	zygotic
ENSDARG00000007639	zygotic
ENSDARG00000007691	zygotic
ENSDARG00000007711	zygotic
ENSDARG00000007722	zygotic
ENSDARG00000007737	zygotic
ENSDARG00000007786	zygotic
ENSDARG00000007788	zygotic
ENSDARG00000007813	zygotic
ENSDARG00000007824	zygotic
ENSDARG00000007825	zygotic
ENSDARG00000007915	zygotic
ENSDARG00000007918	zygotic
ENSDARG00000007959	zygotic
ENSDARG00000007976	zygotic
ENSDARG00000008014	zygotic
ENSDARG00000008107	zygotic
ENSDARG00000008127	zygotic
ENSDARG00000008142	zygotic
ENSDARG00000008184	zygotic
ENSDARG00000008192	zygotic
ENSDARG00000008200	zygotic
ENSDARG00000008279	zygotic
ENSDARG00000008287	zygotic
ENSDARG00000008322	zygotic
ENSDARG00000008366	zygotic
ENSDARG00000008407	zygotic
ENSDARG00000008480	zygotic
ENSDARG00000008485	zygotic
ENSDARG00000008490	zygotic
ENSDARG00000008491	zygotic
ENSDARG00000008503	zygotic
ENSDARG00000008541	zygotic
ENSDARG00000008551	zygotic
ENSDARG00000008560	zygotic
ENSDARG00000008573	zygotic
ENSDARG00000008575	zygotic
ENSDARG00000008593	zygotic
ENSDARG00000008639	zygotic
ENSDARG00000008660	zygotic
ENSDARG00000008727	zygotic
ENSDARG00000008757	zygotic
ENSDARG00000008840	zygotic
ENSDARG00000008852	zygotic
ENSDARG00000008884	zygotic
ENSDARG00000008946	zygotic
ENSDARG00000008979	zygotic
ENSDARG00000008983	zygotic
ENSDARG00000009017	zygotic
ENSDARG00000009142	zygotic
ENSDARG00000009209	zygotic
ENSDARG00000009217	zygotic
ENSDARG00000009218	zygotic
ENSDARG00000009266	zygotic
ENSDARG00000009315	zygotic
ENSDARG00000009342	zygotic
ENSDARG00000009488	zygotic
ENSDARG00000009493	zygotic
ENSDARG00000009524	zygotic
ENSDARG00000009557	zygotic
ENSDARG00000009607	zygotic
ENSDARG00000009626	zygotic
ENSDARG00000009629	zygotic
ENSDARG00000009677	zygotic
ENSDARG00000009681	zygotic
ENSDARG00000009689	zygotic
ENSDARG00000009733	zygotic
ENSDARG00000009745	zygotic
ENSDARG00000009783	zygotic
ENSDARG00000009806	zygotic
ENSDARG00000009851	zygotic
ENSDARG00000009868	zygotic
ENSDARG00000009875	zygotic
ENSDARG00000009886	zygotic
ENSDARG00000009903	zygotic
ENSDARG00000009958	zygotic
ENSDARG00000009961	zygotic
ENSDARG00000010010	zygotic
ENSDARG00000010018	zygotic
ENSDARG00000010021	zygotic
ENSDARG00000010023	zygotic
ENSDARG00000010025	zygotic
ENSDARG00000010031	zygotic
ENSDARG00000010070	zygotic
ENSDARG00000010083	zygotic
ENSDARG00000010108	zygotic
ENSDARG00000010132	zygotic
ENSDARG00000010158	zygotic
ENSDARG00000010169	zygotic
ENSDARG00000010191	zygotic
ENSDARG00000010281	zygotic
ENSDARG00000010300	zygotic
ENSDARG00000010385	zygotic
ENSDARG00000010407	zygotic
ENSDARG00000010408	zygotic
ENSDARG00000010433	zygotic
ENSDARG00000010524	zygotic
ENSDARG00000010553	zygotic
ENSDARG00000010572	zygotic
ENSDARG00000010583	zygotic
ENSDARG00000010586	zygotic
ENSDARG00000010640	zygotic
ENSDARG00000010654	zygotic
ENSDARG00000010658	zygotic
ENSDARG00000010681	zygotic
ENSDARG00000010727	zygotic
ENSDARG00000010732	zygotic
ENSDARG00000010752	zygotic
ENSDARG00000010767	zygotic
ENSDARG00000010773	zygotic
ENSDARG00000010782	zygotic
ENSDARG00000010783	zygotic
ENSDARG00000010816	zygotic
ENSDARG00000010823	zygotic
ENSDARG00000010936	zygotic
ENSDARG00000010941	zygotic
ENSDARG00000010956	zygotic
ENSDARG00000010978	zygotic
ENSDARG00000010981	zygotic
ENSDARG00000011049	zygotic
ENSDARG00000011065	zygotic
ENSDARG00000011127	zygotic
ENSDARG00000011157	zygotic
ENSDARG00000011233	zygotic
ENSDARG00000011239	zygotic
ENSDARG00000011272	zygotic
ENSDARG00000011298	zygotic
ENSDARG00000011373	zygotic
ENSDARG00000011418	zygotic
ENSDARG00000011498	zygotic
ENSDARG00000011515	zygotic
ENSDARG00000011570	zygotic
ENSDARG00000011573	zygotic
ENSDARG00000011583	zygotic
ENSDARG00000011600	zygotic
ENSDARG00000011666	zygotic
ENSDARG00000011743	zygotic
ENSDARG00000011764	zygotic
ENSDARG00000011818	zygotic
ENSDARG00000011819	zygotic
ENSDARG00000011837	zygotic
ENSDARG00000011851	zygotic
ENSDARG00000011855	zygotic
ENSDARG00000011925	zygotic
ENSDARG00000011931	zygotic
ENSDARG00000011945	zygotic
ENSDARG00000012002	zygotic
ENSDARG00000012021	zygotic
ENSDARG00000012081	zygotic
ENSDARG00000012141	zygotic
ENSDARG00000012144	zygotic
ENSDARG00000012177	zygotic
ENSDARG00000012184	zygotic
ENSDARG00000012194	zygotic
ENSDARG00000012196	zygotic
ENSDARG00000012203	zygotic
ENSDARG00000012222	zygotic
ENSDARG00000012294	zygotic
ENSDARG00000012295	zygotic
ENSDARG00000012314	zygotic
ENSDARG00000012336	zygotic
ENSDARG00000012340	zygotic
ENSDARG00000012453	zygotic
ENSDARG00000012467	zygotic
ENSDARG00000012490	zygotic
ENSDARG00000012524	zygotic
ENSDARG00000012552	zygotic
ENSDARG00000012563	zygotic
ENSDARG00000012625	zygotic
ENSDARG00000012672	zygotic
ENSDARG00000012709	zygotic
ENSDARG00000012718	zygotic
ENSDARG00000012726	zygotic
ENSDARG00000012747	zygotic
ENSDARG00000012790	zygotic
ENSDARG00000012796	zygotic
ENSDARG00000012818	zygotic
ENSDARG00000012840	zygotic
ENSDARG00000012860	zygotic
ENSDARG00000012932	zygotic
ENSDARG00000012947	zygotic
ENSDARG00000012953	zygotic
ENSDARG00000013006	zygotic
ENSDARG00000013007	zygotic
ENSDARG00000013022	zygotic
ENSDARG00000013024	zygotic
ENSDARG00000013082	zygotic
ENSDARG00000013095	zygotic
ENSDARG00000013221	zygotic
ENSDARG00000013222	zygotic
ENSDARG00000013236	zygotic
ENSDARG00000013245	zygotic
ENSDARG00000013269	zygotic
ENSDARG00000013279	zygotic
ENSDARG00000013302	zygotic
ENSDARG00000013375	zygotic
ENSDARG00000013441	zygotic
ENSDARG00000013461	zygotic
ENSDARG00000013479	zygotic
ENSDARG00000013492	zygotic
ENSDARG00000013524	zygotic
ENSDARG00000013542	zygotic
ENSDARG00000013607	zygotic
ENSDARG00000013653	zygotic
ENSDARG00000013657	zygotic
ENSDARG00000013667	zygotic
ENSDARG00000013670	zygotic
ENSDARG00000013694	zygotic
ENSDARG00000013704	zygotic
ENSDARG00000013705	zygotic
ENSDARG00000013763	zygotic
ENSDARG00000013780	zygotic
ENSDARG00000013782	zygotic
ENSDARG00000013830	zygotic
ENSDARG00000013837	zygotic
ENSDARG00000013841	zygotic
ENSDARG00000013843	zygotic
ENSDARG00000013861	zygotic
ENSDARG00000013881	zygotic
ENSDARG00000013965	zygotic
ENSDARG00000013979	zygotic
ENSDARG00000014105	zygotic
ENSDARG00000014113	zygotic
ENSDARG00000014134	zygotic
ENSDARG00000014181	zygotic
ENSDARG00000014218	zygotic
ENSDARG00000014303	zygotic
ENSDARG00000014311	zygotic
ENSDARG00000014340	zygotic
ENSDARG00000014348	zygotic
ENSDARG00000014378	zygotic
ENSDARG00000014386	zygotic
ENSDARG00000014428	zygotic
ENSDARG00000014430	zygotic
ENSDARG00000014439	zygotic
ENSDARG00000014463	zygotic
ENSDARG00000014550	zygotic
ENSDARG00000014592	zygotic
ENSDARG00000014615	zygotic
ENSDARG00000014651	zygotic
ENSDARG00000014680	zygotic
ENSDARG00000014692	zygotic
ENSDARG00000014704	zygotic
ENSDARG00000014761	zygotic
ENSDARG00000014793	zygotic
ENSDARG00000014836	zygotic
ENSDARG00000014859	zygotic
ENSDARG00000014875	zygotic
ENSDARG00000014939	zygotic
ENSDARG00000014945	zygotic
ENSDARG00000014954	zygotic
ENSDARG00000014962	zygotic
ENSDARG00000014969	zygotic
ENSDARG00000014994	zygotic
ENSDARG00000014995	zygotic
ENSDARG00000015003	zygotic
ENSDARG00000015057	zygotic
ENSDARG00000015153	zygotic
ENSDARG00000015156	zygotic
ENSDARG00000015158	zygotic
ENSDARG00000015179	zygotic
ENSDARG00000015199	zygotic
ENSDARG00000015293	zygotic
ENSDARG00000015349	zygotic
ENSDARG00000015352	zygotic
ENSDARG00000015356	zygotic
ENSDARG00000015425	zygotic
ENSDARG00000015471	zygotic
ENSDARG00000015474	zygotic
ENSDARG00000015552	zygotic
ENSDARG00000015563	zygotic
ENSDARG00000015610	zygotic
ENSDARG00000015622	zygotic
ENSDARG00000015628	zygotic
ENSDARG00000015649	zygotic
ENSDARG00000015747	zygotic
ENSDARG00000015770	zygotic
ENSDARG00000015807	zygotic
ENSDARG00000015823	zygotic
ENSDARG00000015831	zygotic
ENSDARG00000015891	zygotic
ENSDARG00000015905	zygotic
ENSDARG00000015917	zygotic
ENSDARG00000015937	zygotic
ENSDARG00000015997	zygotic
ENSDARG00000016038	zygotic
ENSDARG00000016062	zygotic
ENSDARG00000016074	zygotic
ENSDARG00000016093	zygotic
ENSDARG00000016117	zygotic
ENSDARG00000016153	zygotic
ENSDARG00000016163	zygotic
ENSDARG00000016256	zygotic
ENSDARG00000016263	zygotic
ENSDARG00000016311	zygotic
ENSDARG00000016336	zygotic
ENSDARG00000016396	zygotic
ENSDARG00000016399	zygotic
ENSDARG00000016464	zygotic
ENSDARG00000016496	zygotic
ENSDARG00000016513	zygotic
ENSDARG00000016584	zygotic
ENSDARG00000016594	zygotic
ENSDARG00000016611	zygotic
ENSDARG00000016649	zygotic
ENSDARG00000016674	zygotic
ENSDARG00000016676	zygotic
ENSDARG00000016769	zygotic
ENSDARG00000016774	zygotic
ENSDARG00000016794	zygotic
ENSDARG00000016811	zygotic
ENSDARG00000016830	zygotic
ENSDARG00000016856	zygotic
ENSDARG00000016866	zygotic
ENSDARG00000016918	zygotic
ENSDARG00000016936	zygotic
ENSDARG00000016945	zygotic
ENSDARG00000016968	zygotic
ENSDARG00000016977	zygotic
ENSDARG00000017010	zygotic
ENSDARG00000017093	zygotic
ENSDARG00000017126	zygotic
ENSDARG00000017168	zygotic
ENSDARG00000017173	zygotic
ENSDARG00000017199	zygotic
ENSDARG00000017220	zygotic
ENSDARG00000017230	zygotic
ENSDARG00000017254	zygotic
ENSDARG00000017266	zygotic
ENSDARG00000017294	zygotic
ENSDARG00000017316	zygotic
ENSDARG00000017337	zygotic
ENSDARG00000017386	zygotic
ENSDARG00000017431	zygotic
ENSDARG00000017439	zygotic
ENSDARG00000017500	zygotic
ENSDARG00000017636	zygotic
ENSDARG00000017661	zygotic
ENSDARG00000017665	zygotic
ENSDARG00000017681	zygotic
ENSDARG00000017703	zygotic
ENSDARG00000017708	zygotic
ENSDARG00000017738	zygotic
ENSDARG00000017748	zygotic
ENSDARG00000017757	zygotic
ENSDARG00000017811	zygotic
ENSDARG00000017812	zygotic
ENSDARG00000017813	zygotic
ENSDARG00000017820	zygotic
ENSDARG00000017835	zygotic
ENSDARG00000017853	zygotic
ENSDARG00000017874	zygotic
ENSDARG00000017929	zygotic
ENSDARG00000017985	zygotic
ENSDARG00000018040	zygotic
ENSDARG00000018047	zygotic
ENSDARG00000018061	zygotic
ENSDARG00000018065	zygotic
ENSDARG00000018069	zygotic
ENSDARG00000018096	zygotic
ENSDARG00000018111	zygotic
ENSDARG00000018162	zygotic
ENSDARG00000018281	zygotic
ENSDARG00000018312	zygotic
ENSDARG00000018325	zygotic
ENSDARG00000018382	zygotic
ENSDARG00000018397	zygotic
ENSDARG00000018399	zygotic
ENSDARG00000018411	zygotic
ENSDARG00000018516	zygotic
ENSDARG00000018529	zygotic
ENSDARG00000018542	zygotic
ENSDARG00000018562	zygotic
ENSDARG00000018600	zygotic
ENSDARG00000018650	zygotic
ENSDARG00000018738	zygotic
ENSDARG00000018742	zygotic
ENSDARG00000018745	zygotic
ENSDARG00000018782	zygotic
ENSDARG00000018788	zygotic
ENSDARG00000018810	zygotic
ENSDARG00000018825	zygotic
ENSDARG00000018840	zygotic
ENSDARG00000018856	zygotic
ENSDARG00000019038	zygotic
ENSDARG00000019103	zygotic
ENSDARG00000019113	zygotic
ENSDARG00000019137	zygotic
ENSDARG00000019160	zygotic
ENSDARG00000019195	zygotic
ENSDARG00000019205	zygotic
ENSDARG00000019208	zygotic
ENSDARG00000019213	zygotic
ENSDARG00000019235	zygotic
ENSDARG00000019258	zygotic
ENSDARG00000019278	zygotic
ENSDARG00000019318	zygotic
ENSDARG00000019345	zygotic
ENSDARG00000019383	zygotic
ENSDARG00000019405	zygotic
ENSDARG00000019478	zygotic
ENSDARG00000019503	zygotic
ENSDARG00000019556	zygotic
ENSDARG00000019579	zygotic
ENSDARG00000019581	zygotic
ENSDARG00000019596	zygotic
ENSDARG00000019693	zygotic
ENSDARG00000019702	zygotic
ENSDARG00000019763	zygotic
ENSDARG00000019800	zygotic
ENSDARG00000019834	zygotic
ENSDARG00000019842	zygotic
ENSDARG00000019845	zygotic
ENSDARG00000019874	zygotic
ENSDARG00000019877	zygotic
ENSDARG00000019962	zygotic
ENSDARG00000019973	zygotic
ENSDARG00000020009	zygotic
ENSDARG00000020028	zygotic
ENSDARG00000020043	zygotic
ENSDARG00000020080	zygotic
ENSDARG00000020131	zygotic
ENSDARG00000020176	zygotic
ENSDARG00000020191	zygotic
ENSDARG00000020204	zygotic
ENSDARG00000020217	zygotic
ENSDARG00000020218	zygotic
ENSDARG00000020232	zygotic
ENSDARG00000020236	zygotic
ENSDARG00000020239	zygotic
ENSDARG00000020241	zygotic
ENSDARG00000020242	zygotic
ENSDARG00000020301	zygotic
ENSDARG00000020373	zygotic
ENSDARG00000020397	zygotic
ENSDARG00000020442	zygotic
ENSDARG00000020469	zygotic
ENSDARG00000020488	zygotic
ENSDARG00000020529	zygotic
ENSDARG00000020534	zygotic
ENSDARG00000020573	zygotic
ENSDARG00000020608	zygotic
ENSDARG00000020618	zygotic
ENSDARG00000020625	zygotic
ENSDARG00000020656	zygotic
ENSDARG00000020679	zygotic
ENSDARG00000020699	zygotic
ENSDARG00000020742	zygotic
ENSDARG00000020771	zygotic
ENSDARG00000020781	zygotic
ENSDARG00000020794	zygotic
ENSDARG00000020871	zygotic
ENSDARG00000020898	zygotic
ENSDARG00000020929	zygotic
ENSDARG00000020953	zygotic
ENSDARG00000020979	zygotic
ENSDARG00000020981	zygotic
ENSDARG00000020982	zygotic
ENSDARG00000020994	zygotic
ENSDARG00000021046	zygotic
ENSDARG00000021047	zygotic
ENSDARG00000021110	zygotic
ENSDARG00000021141	zygotic
ENSDARG00000021163	zygotic
ENSDARG00000021177	zygotic
ENSDARG00000021209	zygotic
ENSDARG00000021293	zygotic
ENSDARG00000021372	zygotic
ENSDARG00000021374	zygotic
ENSDARG00000021377	zygotic
ENSDARG00000021383	zygotic
ENSDARG00000021389	zygotic
ENSDARG00000021399	zygotic
ENSDARG00000021404	zygotic
ENSDARG00000021466	zygotic
ENSDARG00000021483	zygotic
ENSDARG00000021509	zygotic
ENSDARG00000021521	zygotic
ENSDARG00000021539	zygotic
ENSDARG00000021564	zygotic
ENSDARG00000021579	zygotic
ENSDARG00000021584	zygotic
ENSDARG00000021607	zygotic
ENSDARG00000021611	zygotic
ENSDARG00000021739	zygotic
ENSDARG00000021808	zygotic
ENSDARG00000021820	zygotic
ENSDARG00000021833	zygotic
ENSDARG00000021855	zygotic
ENSDARG00000021859	zygotic
ENSDARG00000021895	zygotic
ENSDARG00000021896	zygotic
ENSDARG00000021975	zygotic
ENSDARG00000021979	zygotic
ENSDARG00000022001	zygotic
ENSDARG00000022007	zygotic
ENSDARG00000022160	zygotic
ENSDARG00000022213	zygotic
ENSDARG00000022399	zygotic
ENSDARG00000022418	zygotic
ENSDARG00000022424	zygotic
ENSDARG00000022466	zygotic
ENSDARG00000022493	zygotic
ENSDARG00000022579	zygotic
ENSDARG00000022652	zygotic
ENSDARG00000022659	zygotic
ENSDARG00000022660	zygotic
ENSDARG00000022730	zygotic
ENSDARG00000022763	zygotic
ENSDARG00000022772	zygotic
ENSDARG00000022810	zygotic
ENSDARG00000022845	zygotic
ENSDARG00000022944	zygotic
ENSDARG00000022974	zygotic
ENSDARG00000022995	zygotic
ENSDARG00000023036	zygotic
ENSDARG00000023040	zygotic
ENSDARG00000023058	zygotic
ENSDARG00000023104	zygotic
ENSDARG00000023110	zygotic
ENSDARG00000023113	zygotic
ENSDARG00000023117	zygotic
ENSDARG00000023185	zygotic
ENSDARG00000023237	zygotic
ENSDARG00000023309	zygotic
ENSDARG00000023369	zygotic
ENSDARG00000023396	zygotic
ENSDARG00000023443	zygotic
ENSDARG00000023498	zygotic
ENSDARG00000023508	zygotic
ENSDARG00000023516	zygotic
ENSDARG00000023546	zygotic
ENSDARG00000023600	zygotic
ENSDARG00000023627	zygotic
ENSDARG00000023645	zygotic
ENSDARG00000023701	zygotic
ENSDARG00000023768	zygotic
ENSDARG00000023815	zygotic
ENSDARG00000023822	zygotic
ENSDARG00000023840	zygotic
ENSDARG00000023878	zygotic
ENSDARG00000023903	zygotic
ENSDARG00000023914	zygotic
ENSDARG00000023916	zygotic
ENSDARG00000023920	zygotic
ENSDARG00000023999	zygotic
ENSDARG00000024026	zygotic
ENSDARG00000024037	zygotic
ENSDARG00000024195	zygotic
ENSDARG00000024209	zygotic
ENSDARG00000024219	zygotic
ENSDARG00000024229	zygotic
ENSDARG00000024277	zygotic
ENSDARG00000024299	zygotic
ENSDARG00000024311	zygotic
ENSDARG00000024314	zygotic
ENSDARG00000024398	zygotic
ENSDARG00000024431	zygotic
ENSDARG00000024479	zygotic
ENSDARG00000024564	zygotic
ENSDARG00000024587	zygotic
ENSDARG00000024785	zygotic
ENSDARG00000024827	zygotic
ENSDARG00000024933	zygotic
ENSDARG00000024964	zygotic
ENSDARG00000024979	zygotic
ENSDARG00000025011	zygotic
ENSDARG00000025027	zygotic
ENSDARG00000025032	zygotic
ENSDARG00000025033	zygotic
ENSDARG00000025076	zygotic
ENSDARG00000025081	zygotic
ENSDARG00000025094	zygotic
ENSDARG00000025106	zygotic
ENSDARG00000025122	zygotic
ENSDARG00000025200	zygotic
ENSDARG00000025226	zygotic
ENSDARG00000025319	zygotic
ENSDARG00000025325	zygotic
ENSDARG00000025346	zygotic
ENSDARG00000025421	zygotic
ENSDARG00000025513	zygotic
ENSDARG00000025555	zygotic
ENSDARG00000025593	zygotic
ENSDARG00000025595	zygotic
ENSDARG00000025608	zygotic
ENSDARG00000025613	zygotic
ENSDARG00000025766	zygotic
ENSDARG00000025784	zygotic
ENSDARG00000025797	zygotic
ENSDARG00000025808	zygotic
ENSDARG00000025846	zygotic
ENSDARG00000025859	zygotic
ENSDARG00000025868	zygotic
ENSDARG00000025953	zygotic
ENSDARG00000025974	zygotic
ENSDARG00000026011	zygotic
ENSDARG00000026028	zygotic
ENSDARG00000026137	zygotic
ENSDARG00000026149	zygotic
ENSDARG00000026170	zygotic
ENSDARG00000026400	zygotic
ENSDARG00000026454	zygotic
ENSDARG00000026519	zygotic
ENSDARG00000026540	zygotic
ENSDARG00000026577	zygotic
ENSDARG00000026630	zygotic
ENSDARG00000026680	zygotic
ENSDARG00000026682	zygotic
ENSDARG00000026701	zygotic
ENSDARG00000026709	zygotic
ENSDARG00000026736	zygotic
ENSDARG00000026757	zygotic
ENSDARG00000026759	zygotic
ENSDARG00000026804	zygotic
ENSDARG00000026834	zygotic
ENSDARG00000026835	zygotic
ENSDARG00000026862	zygotic
ENSDARG00000026871	zygotic
ENSDARG00000026875	zygotic
ENSDARG00000026902	zygotic
ENSDARG00000026941	zygotic
ENSDARG00000026964	zygotic
ENSDARG00000026972	zygotic
ENSDARG00000026988	zygotic
ENSDARG00000027016	zygotic
ENSDARG00000027046	zygotic
ENSDARG00000027082	zygotic
ENSDARG00000027172	zygotic
ENSDARG00000027345	zygotic
ENSDARG00000027381	zygotic
ENSDARG00000027423	zygotic
ENSDARG00000027461	zygotic
ENSDARG00000027495	zygotic
ENSDARG00000027500	zygotic
ENSDARG00000027501	zygotic
ENSDARG00000027512	zygotic
ENSDARG00000027552	zygotic
ENSDARG00000027599	zygotic
ENSDARG00000027600	zygotic
ENSDARG00000027689	zygotic
ENSDARG00000027738	zygotic
ENSDARG00000027797	zygotic
ENSDARG00000027825	zygotic
ENSDARG00000027851	zygotic
ENSDARG00000027903	zygotic
ENSDARG00000027915	zygotic
ENSDARG00000027916	zygotic
ENSDARG00000027966	zygotic
ENSDARG00000027992	zygotic
ENSDARG00000028053	zygotic
ENSDARG00000028058	zygotic
ENSDARG00000028088	zygotic
ENSDARG00000028228	zygotic
ENSDARG00000028259	zygotic
ENSDARG00000028321	zygotic
ENSDARG00000028322	zygotic
ENSDARG00000028386	zygotic
ENSDARG00000028401	zygotic
ENSDARG00000028415	zygotic
ENSDARG00000028442	zygotic
ENSDARG00000028448	zygotic
ENSDARG00000028513	zygotic
ENSDARG00000028517	zygotic
ENSDARG00000028523	zygotic
ENSDARG00000028533	zygotic
ENSDARG00000028559	zygotic
ENSDARG00000028721	zygotic
ENSDARG00000028786	zygotic
ENSDARG00000028793	zygotic
ENSDARG00000028816	zygotic
ENSDARG00000028819	zygotic
ENSDARG00000028842	zygotic
ENSDARG00000028848	zygotic
ENSDARG00000028894	zygotic
ENSDARG00000028896	zygotic
ENSDARG00000029036	zygotic
ENSDARG00000029063	zygotic
ENSDARG00000029107	zygotic
ENSDARG00000029135	zygotic
ENSDARG00000029146	zygotic
ENSDARG00000029234	zygotic
ENSDARG00000029242	zygotic
ENSDARG00000029259	zygotic
ENSDARG00000029291	zygotic
ENSDARG00000029296	zygotic
ENSDARG00000029305	zygotic
ENSDARG00000029331	zygotic
ENSDARG00000029374	zygotic
ENSDARG00000029439	zygotic
ENSDARG00000029461	zygotic
ENSDARG00000029472	zygotic
ENSDARG00000029473	zygotic
ENSDARG00000029479	zygotic
ENSDARG00000029482	zygotic
ENSDARG00000029501	zygotic
ENSDARG00000029581	zygotic
ENSDARG00000029612	zygotic
ENSDARG00000029668	zygotic
ENSDARG00000029671	zygotic
ENSDARG00000029692	zygotic
ENSDARG00000029729	zygotic
ENSDARG00000029751	zygotic
ENSDARG00000029764	zygotic
ENSDARG00000029805	zygotic
ENSDARG00000029881	zygotic
ENSDARG00000029925	zygotic
ENSDARG00000029928	zygotic
ENSDARG00000029936	zygotic
ENSDARG00000030004	zygotic
ENSDARG00000030092	zygotic
ENSDARG00000030108	zygotic
ENSDARG00000030129	zygotic
ENSDARG00000030133	zygotic
ENSDARG00000030139	zygotic
ENSDARG00000030146	zygotic
ENSDARG00000030173	zygotic
ENSDARG00000030297	zygotic
ENSDARG00000030376	zygotic
ENSDARG00000030465	zygotic
ENSDARG00000030478	zygotic
ENSDARG00000030548	zygotic
ENSDARG00000030583	zygotic
ENSDARG00000030638	zygotic
ENSDARG00000030641	zygotic
ENSDARG00000030644	zygotic
ENSDARG00000030737	zygotic
ENSDARG00000030786	zygotic
ENSDARG00000030791	zygotic
ENSDARG00000030803	zygotic
ENSDARG00000030804	zygotic
ENSDARG00000030832	zygotic
ENSDARG00000030839	zygotic
ENSDARG00000030913	zygotic
ENSDARG00000030957	zygotic
ENSDARG00000030999	zygotic
ENSDARG00000031044	zygotic
ENSDARG00000031047	zygotic
ENSDARG00000031049	zygotic
ENSDARG00000031064	zygotic
ENSDARG00000031119	zygotic
ENSDARG00000031202	zygotic
ENSDARG00000031203	zygotic
ENSDARG00000031214	zygotic
ENSDARG00000031269	zygotic
ENSDARG00000031302	zygotic
ENSDARG00000031382	zygotic
ENSDARG00000031434	zygotic
ENSDARG00000031506	zygotic
ENSDARG00000031756	zygotic
ENSDARG00000031814	zygotic
